platform,channel_name,channel_display_name,channel_id,hours_watched,peak_viewers,average_viewers,airtime_in_m,followers_gain,live_views,last_streamed_game,avatar_url,channel_country,stream_language,partnership_status,channel_type,start_date,end_date,year,week_number
twitch,jasontheween,jasontheween,107117952,419032,21117,12603,1995,-2140,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a04be2b0-9cc1-403c-a4b0-47b32d1fe640-profile_image-300x300.png,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,shroud,shroud,37402112,411771,21070,11030,2240,5198,,Rust,https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5e0c6-0191-4eef-8328-4af6e4ea5318-profile_image-300x300.png,CA,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,gorgc,Gorgc,108268890,411195,12538,7883,3130,202,1033884,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-300x300.jpeg,SE,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,zoomaa,Zoomaa,105584645,407333,12296,6597,3705,3212,265846,Call of Duty: Black Ops 6,https://static-cdn.jtvnw.net/jtv_user_pictures/093f0ea6-7fc6-4af2-98d3-df2300c353f7-profile_image-300x300.png,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,jesusavgn,JesusAVGN,34711476,398058,26984,13494,1770,4068,,Politics,https://static-cdn.jtvnw.net/jtv_user_pictures/jesusavgn-profile_image-ef60f6d58af4ccef-300x300.jpeg,RU,ru,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,handofblood,HandOfBlood,49140130,396024,22415,8626,2755,8870,,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/d2d10d39-d857-4f01-a1c2-447a9fbbc9bf-profile_image-300x300.png,DE,de,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,moonmoon,MOONMOON,121059319,392226,17436,10998,2140,-683,,Cyberpunk 2077,https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-300x300.png,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,mongraal,Mongraal,133705618,388306,15816,3190,7305,24565,,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/d378b8b2-d06f-46df-a4e5-15e46c60e0b5-profile_image-300x300.jpeg,UK,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,rader,らっだぁ,119506529,387104,17798,11943,1945,1347,,Rust,https://static-cdn.jtvnw.net/jtv_user_pictures/2d5b1a2d-c5ed-45cb-9f92-e25bad456e1d-profile_image-300x300.png,JP,ja,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,quin69,Quin69,56649026,385408,10625,6380,3625,24,,Path of Exile,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-300x300.png,NZ,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,doktorfroid,DoktorFroid,58221890,384853,16524,9092,2540,1451,,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/b945c9e3-91d7-4cae-83d6-ae568b661388-profile_image-300x300.png,DE,de,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,fanum,Fanum,139251406,377598,18781,11414,1985,24511,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/730415ce-12c3-455f-8218-dfff65238c5b-profile_image-300x300.png,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,ibai,ibai,83232866,374473,53429,25826,870,3173,1814631,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/574228be-01ef-4eab-bc0e-a4f6b68bedba-profile_image-300x300.png,ES,es,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,lord_kebun,Lord_Kebun,163836275,367839,15727,11176,1975,497,,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/be4e8251-2cd7-453c-8a83-41412cfa48dc-profile_image-300x300.png,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,castcrafter,CastCrafter,32806281,366857,9855,4679,4705,15679,,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/d7c58f25-6f76-44fc-b0e9-121b422a533a-profile_image-300x300.png,DE,de,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,recrent,Recrent,39154778,365376,22783,8166,2685,3731,,PUBG: BATTLEGROUNDS,https://static-cdn.jtvnw.net/jtv_user_pictures/8e9ae092-d343-4f47-a65a-26ce3d2da6ab-profile_image-300x300.png,RU,ru,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,willneff,willneff,122888997,364646,26333,7899,2770,10255,,Rust,https://static-cdn.jtvnw.net/jtv_user_pictures/0526935c-5783-4590-8dc1-16445842633d-profile_image-300x300.png,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,sykkuno,Sykkuno,26154978,362918,20385,7709,2825,9921,,Rust,https://static-cdn.jtvnw.net/jtv_user_pictures/sykkuno-profile_image-6ab1e70e07e29e9b-300x300.jpeg,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,gotaga,Gotaga,24147592,362661,79549,17836,1220,10622,,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/69e324f6-fc7d-4131-89ed-227a955637cf-profile_image-300x300.png,FR,fr,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,honeymad,HoneyMad,40298003,362337,30040,20511,1060,2322,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a304d17f-b215-4b80-b429-03856e9620f6-profile_image-300x300.png,RU,ru,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,neexcsgo,NEEXcsgo,121329766,358722,12501,4561,4720,2208,,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/8d5516a2-de85-41db-87ab-4ea20a03a79b-profile_image-300x300.png,PL,pl,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,thebausffs,Thebausffs,93869876,357330,20111,13114,1635,3253,,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/04c65db8-ef62-4fb5-8cff-09f0521de151-profile_image-300x300.png,SE,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,knekro,knekro,152633332,352613,15083,8297,2550,1968,,Pokémon Trading Card Game Pocket,https://static-cdn.jtvnw.net/jtv_user_pictures/5b73f4b998324548-profile_image-300x300.jpeg,ES,es,partner,Male,2024-11-11,2024-11-17,2024,46
